StudentID;Age;Gender;Ethnicity;ParentalEducation;StudyTimeWeekly;Absences;Tutoring;ParentalSupport;Extracurricular;Sports;Music;Volunteering;GPA;GradeClass
2192;17;1;2;4;15.797.292.420.710.700;18;0;3;1;0;0;0;19.347.838.118.971.900;4.0
2193;15;0;0;0;12.366.926.140.909.100;17;0;3;0;1;0;0;23.157.698.749.693.200;3.0
2194;18;0;0;1;2.261.994.788.476.440;18;0;2;1;1;0;0;18.186.125.604.584.300;4.0
2195;16;0;0;2;31.266.287.678.567.700;10;0;1;1;1;1;1;23.631.214.597.500.500;3.0
2196;15;1;2;2;8.740.674.508.995.410;2;0;1;0;0;0;0;27.913.394.031.070.600;2.0
2197;16;0;0;2;7.937.787.861.780.790;7;1;2;1;0;0;0;29.545.340.837.691.500;2.0
2198;17;1;0;0;14.870.885.392.745.800;19;0;3;0;0;0;1;18.128.870.432.088.800;4.0
2199;17;0;3;4;11.614.742.795.947.000;18;1;1;0;0;0;0;11.414.565.556.036.800;4.0
2200;15;0;0;0;7.762.661.620.044.980;9;0;0;0;1;0;0;2.295.362.280.360.720;3.0
2201;15;0;1;1;34.152.056.690.077.100;15;0;2;1;0;0;0;16.771.008.018.764.400;4.0
2202;16;0;1;0;4.536.742.046.509.900;4;0;2;0;0;0;0;27.521.639.310.365.100;2.0
2203;18;0;0;2;1.151.002.036.938.110;19;1;1;0;0;0;0;1.201.444.582.455.690;4.0
2204;16;0;1;3;846.877.609.799.585;8;1;2;1;1;1;1;2.901.185.606.881.620;2.0
2205;15;1;0;2;10.298.550.177.213.400;7;0;2;1;0;0;0;26.768.273.942.833.700;2.0
2206;16;0;1;3;34.135.487.060.446.700;10;0;2;1;0;0;0;2.297.639.912.551.660;3.0
2207;15;1;0;0;13.258.125.046.891.300;15;0;2;0;0;0;0;14.514.410.214.002.400;4.0
2208;16;0;1;2;1.705.077.481.711.930;6;0;3;0;1;0;0;2.981.786.874.282.660;2.0
2209;15;0;0;2;5.158.790.135.738.010;14;1;0;0;0;1;1;14.152.214.905.212.300;4.0
2210;15;1;1;2;9.830.284.516.636.530;23;0;1;1;0;0;0;0.9285393441441628;4.0
2211;15;0;0;0;19.510.546.580.418.000;28;0;2;0;0;0;1;0.9840317826471041;4.0
2212;18;1;0;2;6.664.834.811.014.550;20;1;2;1;0;0;1;1.382.935.704.905.420;4.0
2213;16;1;0;2;11.900.926.898.475.200;19;1;2;0;1;0;0;18.638.998.217.614.800;4.0
2214;16;0;0;2;18.039.140.040.048.800;22;0;3;1;1;0;0;12.284.288.472.926.500;4.0
2215;16;1;2;2;12.120.300.049.588.800;16;0;3;1;0;1;0;2.137.393.264.966.030;3.0
2216;15;1;0;1;17.926.354.660.923.500;5;0;1;1;0;1;0;2.434.532.444.006.970;3.0
2217;16;0;3;2;19.184.708.706.476.400;14;0;3;0;0;0;0;22.564.883.117.007.800;3.0
2218;16;1;3;1;14.313.253.041.446.200;7;0;2;0;1;0;0;26.891.551.121.146.300;2.0
2219;15;0;1;3;15.763.195.762.714.100;6;1;1;0;0;0;0;31.312.358.848.124.200;1.0
2220;17;0;0;2;14.082.087.215.432.700;1;1;4;0;1;0;0;37.702.839.726.154.400;0.0
2221;15;0;0;1;11.794.580.721.529.300;29;0;3;0;1;0;0;0.7995911976901089;4.0
2222;16;0;2;4;8.998.255.621.710.100;12;0;4;1;1;0;0;2.964.668.230.929.290;2.0
2223;15;1;0;2;17.167.467.595.221.200;29;0;1;0;1;0;0;0.7027603188634381;4.0
2224;17;0;0;0;1.913.671.335.086.120;22;0;1;1;0;1;0;11.936.177.713.396.400;4.0
2225;15;0;1;2;9.980.723.458.081.620;28;0;2;0;1;0;0;0.29995190616238165;4.0
2226;16;1;2;1;1.863.070.098.310.520;5;0;3;0;1;0;0;3.299.578.873.421.420;1.0
2227;17;0;2;3;1.166.665.819.977.030;28;0;1;0;0;0;0;0.21236709520389885;4.0
2228;18;0;0;3;10.767.683.737.928.600;4;0;3;1;1;1;0;3.526.125.037.802.420;0.0
2229;16;1;1;4;9.089.654.659.107.130;19;0;2;0;1;0;0;16.117.379.539.626.000;4.0
2230;17;1;0;2;4.185.755.230.602.390;0;0;2;1;1;0;0;3.343.050.864.114.280;1.0
2231;17;1;0;2;0.07439321636118379;28;0;3;0;0;0;0;0.026468661064280502;4.0
2232;18;1;2;2;4.830.124.537.121.220;17;0;3;1;0;0;0;16.364.031.104.028.800;4.0
2233;15;1;0;1;10.194.463.432.071.300;14;0;0;0;0;0;0;17.097.013.783.889.900;4.0
2234;15;1;0;2;7.599.199.045.195.050;22;0;4;0;1;1;0;14.851.118.281.074.400;4.0
2235;16;1;0;2;8.969.704.560.052.670;9;0;2;1;1;0;0;29.994.091.469.264.400;2.0
2236;18;0;2;0;1.961.296.439.128.090;2;1;0;1;0;0;0;3.515.415.829.646.000;0.0
2237;15;1;2;2;7.005.447.413.386.550;4;0;3;0;0;0;0;29.181.391.275.529.500;2.0
2238;18;1;1;3;9.043.658.787.202.150;23;0;4;1;1;0;0;13.622.335.993.641.600;4.0
2239;15;1;2;3;26.703.110.270.563.900;28;0;3;0;0;0;0;0.20506796014630108;4.0
2240;17;0;0;0;0.9591546487397529;12;0;3;1;0;1;0;22.332.394.663.089.800;3.0
2241;15;0;0;0;15.508.190.291.849.800;7;1;3;0;1;0;0;3.159.302.938.456.260;1.0
2242;18;1;0;1;11.413.663.501.439.500;21;1;4;0;0;1;0;19.946.117.032.015.500;4.0
2243;17;1;0;3;15.214.096.120.877.900;20;0;0;0;0;0;1;0.9990885438974272;4.0
2244;17;1;0;1;29.972.559.777.310.300;28;0;3;1;1;0;0;0.5219557256642748;4.0
2245;17;0;3;2;11.436.575.423.653.800;1;0;3;1;0;0;0;34.636.875.491.234.300;1.0
2246;18;0;0;1;5.072.849.486.827.510;8;0;0;0;1;0;0;19.879.647.265.294.100;4.0
2247;16;1;0;2;4.561.236.338.000.390;16;0;2;1;0;0;1;16.819.048.043.902.500;4.0
2248;16;0;0;1;0.23052028105970512;26;0;2;0;0;0;0;0.11263505899518719;4.0
2249;16;1;0;2;2.606.814.471.381.430;17;0;3;1;0;0;1;19.079.839.135.479.100;4.0
2250;18;0;3;1;6.185.362.229.993.900;12;0;0;0;0;0;0;11.979.333.311.054.400;4.0
2251;17;0;0;2;2.337.575.211.818.780;0;1;3;0;0;0;0;32.152.726.848.869.100;1.0
2252;16;1;0;1;1.971.716.880.821.870;11;0;1;0;0;0;0;2.190.269.258.704.480;3.0
2253;18;1;2;2;6.172.652.970.479.010;19;0;2;0;0;1;0;11.509.661.314.441.600;4.0
2254;16;1;0;3;26.064.789.340.465.600;19;0;3;0;0;0;1;0.6901513450987352;4.0
2255;15;1;0;1;3.981.646.256.559.150;20;0;2;1;0;0;0;15.199.552.920.755.700;4.0
2256;16;0;0;3;1.175.406.456.682.950;4;1;2;0;0;0;0;3.168.988.610.106.370;1.0
2257;16;0;1;2;12.808.704.772.957.700;7;0;0;1;0;0;0;18.081.645.587.687.400;4.0
2258;17;0;3;1;17.248.682.602.823.100;26;1;3;1;0;0;0;11.158.787.303.056.900;4.0
2259;18;1;2;2;19.229.993.584.742.900;14;0;4;0;0;0;0;20.033.079.798.237.200;3.0
2260;17;0;0;1;4.934.948.413.347.610;26;1;4;0;0;0;0;0.8897149150878433;4.0
2261;17;1;2;2;9.001.905.371.817.180;2;1;3;1;1;0;0;3.984.673.602.658.720;0.0
2262;17;0;0;2;0.4426890205899414;5;0;1;1;0;0;0;23.254.340.649.162.400;3.0
2263;17;1;0;1;1.281.420.449.454.440;27;0;1;1;0;1;0;0.6133163315649763;4.0
2264;17;1;0;2;8.278.521.161.051.770;12;1;1;1;1;1;0;271.222.974.268.319;2.0
2265;16;0;0;3;5.401.169.322.031.110;11;0;2;0;0;1;0;2.096.616.211.446.690;3.0
2266;17;1;1;3;41.367.422.123.321.600;18;0;1;1;0;0;0;11.830.638.503.416.200;4.0
2267;17;1;1;2;13.080.461.553.175.200;28;0;1;0;0;1;0;0.5601746057023475;4.0
2268;18;0;3;4;832.434.062.064.629;17;0;3;0;0;0;0;11.674.254.127.713.300;4.0
2269;15;1;1;2;35.931.857.805.982.400;23;0;2;1;0;0;1;0.9231815615047178;4.0
2270;16;1;1;1;13.782.181.629.736.400;0;0;3;1;0;0;0;384.128.624.851.289;0.0
2271;16;1;0;3;11.301.445.660.733.800;24;0;4;1;1;0;0;1.212.880.751.488.370;4.0
2272;16;0;0;2;17.173.441.098.589.900;26;0;3;0;0;1;0;0.9621492198905311;4.0
2273;17;0;1;2;2.349.517.977.529.850;6;1;3;1;0;0;0;25.020.091.336.326.100;2.0
2274;17;1;0;2;15.713.332.038.889.100;11;0;3;1;0;0;0;24.562.237.944.460.500;3.0
2275;17;0;2;3;1.347.033.573.634.510;9;1;2;1;0;0;0;2.646.556.960.552.800;2.0
2276;18;1;0;3;23.002.187.365.619.500;28;1;0;0;0;0;0;0.3817684951501578;4.0
2277;15;1;0;2;13.896.414.597.434.400;11;1;0;1;1;0;0;2.396.139.095.071.550;3.0
2278;17;1;0;1;8.830.945.777.596.600;10;1;1;0;1;1;0;25.956.488.625.977.000;2.0
2279;15;1;0;2;18.899.695.711.116.800;3;1;3;1;1;0;0;4.0;0.0
2280;18;1;0;2;28.322.270.123.579.800;18;1;4;1;0;0;0;14.195.226.349.555.400;4.0
2281;16;0;2;1;1.285.666.781.631.470;5;0;4;1;1;0;0;3.432.684.708.354.720;1.0
2282;17;1;0;2;76.396.009.092.589.100;24;0;0;0;0;0;1;0.12930675188754656;4.0
2283;15;0;1;2;19.136.293.411.817.500;8;1;4;0;0;0;0;29.289.482.377.250.600;2.0
2284;15;0;0;1;659.949.790.580.553;19;0;2;0;0;0;0;0.9471334632498166;4.0
2285;17;1;0;1;19.243.718.189.836.000;9;1;3;0;1;0;0;29.995.441.039.151.100;2.0
2286;16;1;0;1;1.802.971.702.201.490;4;1;1;1;0;0;0;30.553.862.953.980.700;1.0
2287;16;0;2;3;5.407.664.706.213.120;26;0;0;0;0;0;0;0.0;4.0
2288;16;0;0;1;16.070.835.536.528.500;12;1;2;0;1;0;1;2.745.858.798.383.190;2.0
2289;18;0;2;1;1.991.208.403.607.010;8;0;3;1;0;1;1;32.146.284.256.976.400;1.0
2290;15;1;0;2;5.053.260.043.425.640;1;0;1;0;0;1;0;34.154.133.242.434.300;1.0
2291;15;0;2;1;8.735.543.386.466.390;17;0;1;1;0;0;1;14.693.892.718.306.000;4.0
2292;15;1;0;0;10.403.614.731.335.100;20;0;4;0;0;0;0;15.521.129.376.507.900;4.0
2293;18;1;1;1;5.898.622.716.077.280;0;0;4;0;0;0;0;3.548.459.826.086.950;0.0
2294;15;1;1;2;0.3052967929205952;23;0;0;1;0;0;0;0.192625111740147;4.0
2295;18;0;3;2;4.402.584.883.950.530;20;0;3;0;0;0;0;13.489.974.202.990.600;4.0
2296;16;1;0;1;5.638.737.686.835.160;11;1;2;0;1;0;0;21.431.050.688.591.900;3.0
2297;17;1;0;2;8.871.994.026.363.740;9;0;2;0;1;0;1;24.713.865.329.338.400;3.0
2298;15;1;0;4;34.220.495.682.680.300;1;0;2;0;1;0;0;3.205.425.334.412.300;1.0
2299;15;1;2;1;17.465.087.133.833.400;27;0;2;1;0;0;0;0.4541144380742554;4.0
2300;16;1;1;1;14.098.222.654.626.700;8;1;2;1;0;0;0;2.809.833.207.494.060;2.0
2301;17;0;2;1;17.040.095.511.932.300;1;1;2;0;0;0;0;2.997.505.608.420.630;2.0
2302;18;1;0;2;13.001.849.022.798.600;22;0;2;1;1;0;1;11.761.890.337.144.700;4.0
2303;17;1;0;2;13.073.129.528.112.400;23;0;3;1;1;1;0;16.689.245.457.866.100;4.0
2304;16;0;0;1;19.124.423.472.872.500;29;1;3;1;1;0;0;16.230.040.750.090.500;4.0
2305;16;1;3;2;0.060417427123224954;21;0;2;0;0;0;1;0.5177931283748711;4.0
2306;17;0;1;0;4.958.648.996.116.140;13;0;1;1;0;0;0;19.461.006.983.336.500;4.0
2307;18;1;3;2;1.855.582.958.750.630;10;0;3;0;1;0;0;2.815.003.047.977.980;2.0
2308;18;0;0;2;1.864.267.830.796.560;22;0;3;1;0;0;0;12.481.825.668.142.400;4.0
2309;15;0;1;1;14.411.728.387.412.700;10;1;3;1;0;0;0;27.590.143.433.849.700;2.0
2310;18;1;1;2;15.315.266.420.950.700;16;0;2;0;1;0;0;19.212.942.080.249.900;4.0
2311;17;1;0;1;18.296.591.585.929.400;3;0;1;0;0;0;0;2.732.290.675.858.260;2.0
2312;16;1;2;2;10.277.516.695.564.600;12;0;3;0;0;0;0;22.286.086.189.122.700;3.0
2313;15;0;3;0;46.316.598.257.799.800;6;1;2;0;0;1;0;2.611.688.472.593.830;2.0
2314;15;0;2;3;36.243.608.722.723.400;15;1;4;0;0;1;0;2.197.776.727.185.650;3.0
2315;16;0;2;1;1.620.606.598.246.660;0;1;3;1;0;0;0;33.355.067.927.178.200;1.0
2316;18;1;0;3;27.007.627.336.109.400;12;0;1;0;0;0;0;17.215.979.626.358.500;4.0
2317;16;0;0;1;9.373.032.739.927.700;0;0;2;0;1;1;1;32.879.731.984.208.000;1.0
2318;18;0;3;2;1.877.156.479.172.060;10;1;3;0;0;0;0;2.561.964.556.788.970;2.0
2319;16;1;0;1;3.716.641.111.306.850;5;0;2;0;0;0;0;23.585.718.660.404.200;3.0
2320;17;0;2;3;1.955.986.847.476.460;19;1;2;0;0;0;0;1.497.673.654.260.130;4.0
2321;18;0;2;1;1.988.575.971.522.110;2;0;3;1;0;0;0;35.172.371.287.357.200;0.0
2322;17;1;1;1;11.112.343.093.648.000;11;0;3;0;0;0;0;2.404.089.819.888.110;3.0
2323;15;0;3;2;34.028.548.035.431.500;4;0;1;1;1;1;1;25.172.289.818.586.200;2.0
2324;16;1;0;0;6.322.097.758.817.910;8;1;2;0;0;0;0;24.352.442.824.022.000;3.0
2325;15;1;0;1;8.489.856.653.530.700;25;1;4;1;0;0;0;12.832.275.062.864.100;4.0
2326;15;1;0;3;6.186.484.487.164.450;25;0;4;0;1;0;0;1.099.434.304.470.490;4.0
2327;15;1;0;4;5.612.711.597.530.310;11;0;3;1;0;0;0;21.911.967.950.430.300;3.0
2328;15;1;0;1;1.944.459.418.432.710;29;1;4;1;0;1;0;1.584.478.764.070.200;4.0
2329;16;0;0;3;3.067.296.548.314.910;29;0;2;1;0;0;0;0.4757308333876264;4.0
2330;15;0;2;2;14.666.558.174.337.200;27;1;2;1;0;0;0;12.072.685.461.345.700;4.0
2331;16;1;3;1;0.008205788783497425;26;0;2;1;0;0;0;0.26492416295282706;4.0
2332;16;1;0;2;11.923.653.388.047.500;9;0;1;1;0;0;0;2.706.659.620.286.690;2.0
2333;17;0;0;2;1.831.886.007.908.100;18;0;2;1;0;0;0;15.304.278.892.477.700;4.0
2334;18;1;3;4;575.868.188.186.438;4;0;2;1;1;0;1;31.274.525.275.923.900;1.0
2335;18;1;0;1;3.710.519.505.154.380;25;0;3;1;0;0;0;10.036.141.456.872.000;4.0
2336;16;1;0;2;13.033.595.897.568.500;4;0;3;0;0;0;1;33.692.186.048.208.800;1.0
2337;17;0;0;0;14.252.028.145.967.800;8;0;3;0;0;0;0;27.913.861.084.723.300;2.0
2338;16;0;1;1;13.760.610.379.039.600;26;0;2;1;0;0;0;0.6735259456903064;4.0
2339;16;1;0;0;6.386.337.600.427.480;27;0;1;0;0;0;0;0.3375541414467983;4.0
2340;16;1;3;4;5.044.048.043.186.610;25;1;2;1;0;0;0;0.886889415770466;4.0
2341;17;0;0;3;19.118.375.999.240.800;26;0;3;0;1;1;0;15.066.627.733.506.900;4.0
2342;18;0;1;2;1.846.599.016.539.850;19;0;1;0;1;1;0;17.051.993.889.190.200;4.0
2343;17;1;0;2;9.146.332.197.856.400;16;0;2;1;0;0;1;1.972.791.413.902.710;4.0
2344;15;1;0;1;16.923.877.323.087.400;9;0;2;0;1;0;0;2.626.082.828.753.640;2.0
2345;17;0;1;1;904.646.955.268.592;20;1;3;0;0;0;0;1.671.968.652.950.500;4.0
2346;17;0;2;1;8.487.780.361.450.200;0;0;3;0;0;0;0;30.937.609.252.908.700;1.0
2347;17;0;2;1;3.135.258.951.985.890;21;1;3;0;1;0;1;16.433.737.595.842.400;4.0
2348;17;1;1;2;8.528.121.129.839.450;27;0;2;1;1;0;0;0.3392066993150443;4.0
2349;18;0;3;2;1.074.833.877.199.610;15;0;2;0;0;1;1;19.263.590.676.627.500;4.0
2350;15;1;2;0;0.4500865485737293;25;0;1;1;0;0;0;0.4499062079461153;4.0
2351;18;0;2;0;8.882.260.103.508.120;25;1;1;0;0;0;0;0.7095708392685087;4.0
2352;18;0;0;1;15.627.124.367.904.000;14;1;1;1;0;0;1;1.748.279.682.449.190;4.0
2353;17;0;0;2;13.600.921.127.485.300;22;0;1;0;1;0;0;0.9721682581321198;4.0
2354;16;0;0;3;127.031.397.772.787;16;1;1;0;0;0;1;1.934.935.784.062.690;4.0
2355;16;1;1;2;1.819.110.856.874.400;25;0;1;0;0;1;0;0.6903478839140333;4.0
2356;18;1;0;3;0.3606401965046002;19;1;1;0;0;0;0;0.7303661593128756;4.0
2357;18;0;0;2;11.140.951.723.844.600;24;0;3;0;0;0;1;0.6822651648416035;4.0
2358;17;1;2;1;15.746.976.968.194.100;12;0;4;1;1;0;0;30.234.824.828.446.800;1.0
2359;18;0;2;1;10.826.707.654.025.300;0;0;3;0;1;1;0;3.729.652.301.008.400;0.0
2360;17;0;3;3;6.477.911.051.607.580;24;1;0;0;0;0;0;0.8419632253726905;4.0
2361;16;0;0;2;2.725.011.301.839.550;7;1;2;0;0;0;0;25.841.742.785.969.600;2.0
2362;16;0;1;1;17.751.261.436.323.800;4;1;3;1;0;0;0;33.721.260.428.259.600;1.0
2363;15;1;0;2;941.524.784.775.206;5;1;1;0;0;0;0;3.060.805.402.033.990;1.0
2364;16;0;0;2;17.562.303.939.714.000;22;0;3;0;0;0;0;11.680.520.002.406.800;4.0
2365;18;0;0;2;11.717.042.448.663.300;19;1;2;0;0;0;0;13.492.561.219.436.300;4.0
2366;16;1;0;3;13.483.842.332.300.000;29;1;4;1;0;0;0;11.179.648.263.826.500;4.0
2367;17;0;0;2;16.085.223.087.569.000;13;0;3;1;0;1;0;2.578.667.734.306.390;2.0
2368;16;0;2;2;13.183.110.892.002.600;21;0;3;0;1;0;0;16.255.519.548.363.600;4.0
2369;15;0;0;0;7.961.096.813.578.750;22;0;3;0;0;0;1;0.9340163958011902;4.0
2370;16;1;2;0;1.027.266.767.857.300;10;1;1;0;1;0;1;27.026.383.401.137.400;2.0
2371;17;0;1;1;16.060.910.493.517.500;5;1;1;1;0;0;0;2.964.009.263.152.520;2.0
2372;17;1;0;0;7.473.005.927.459.680;10;1;2;0;1;0;0;2.267.458.131.705.510;3.0
2373;18;0;0;2;7.762.429.135.369.940;12;1;1;1;0;0;0;17.536.230.683.511.000;4.0
2374;16;0;0;2;1.913.802.321.160.020;11;1;1;0;1;0;0;20.232.340.815.930.100;3.0
2375;17;1;1;1;18.291.688.704.434.900;21;1;2;0;0;0;0;16.780.125.322.160.800;4.0
2376;15;0;0;3;18.207.262.989.088.300;1;1;3;0;1;1;0;36.598.364.053.122.400;0.0
2377;18;0;0;1;12.964.183.548.971.100;20;0;0;1;1;0;0;13.627.443.691.586.400;4.0
2378;15;1;0;1;8.263.889.576.055.950;2;0;1;1;0;0;0;28.138.057.680.897.100;2.0
2379;16;1;1;1;8.112.387.805.108.840;22;0;2;1;0;0;0;13.027.119.835.441.300;4.0
2380;16;1;3;1;13.591.036.731.453.600;3;1;2;0;1;0;1;33.839.114.785.072.500;1.0
2381;16;1;0;1;13.418.746.525.975.700;16;0;1;0;1;0;0;13.787.513.079.619.200;4.0
2382;18;1;2;2;11.874.115.659.028.600;27;0;4;0;1;0;0;0.731486867136845;4.0
2383;17;0;1;2;15.440.635.719.447.000;27;0;2;0;1;0;0;0.40056947863226733;4.0
2384;18;1;3;4;16.564.255.157.731.800;21;0;2;0;1;1;0;17.290.731.666.537.200;4.0
2385;15;0;2;0;3.410.607.787.875.500;5;0;0;0;0;0;0;2.615.653.764.886.050;2.0
2386;18;0;1;1;17.948.381.001.563.400;6;0;2;0;0;1;1;29.869.427.371.126.200;2.0
2387;15;0;1;0;13.122.921.836.948.800;14;0;3;0;0;0;0;21.269.889.706.667.400;3.0
2388;18;1;2;2;17.637.096.016.413.600;10;0;1;1;0;1;0;27.081.110.403.183.000;2.0
2389;17;1;0;0;9.705.614.342.203.960;23;0;2;0;0;0;0;0.8157773688726507;4.0
2390;15;0;0;3;1.084.066.690.194.400;2;0;0;1;0;0;0;25.244.238.950.940.000;2.0
2391;16;1;0;2;1.838.076.554.057.340;29;0;4;0;0;0;0;0.9082386041357369;4.0
2392;16;1;2;2;17.998.190.867.093.400;5;0;0;1;0;0;0;30.556.902.074.734.400;1.0
2393;18;1;2;2;896.321.746.738.004;25;0;3;0;0;0;1;0.8379468984553826;4.0
2394;16;1;0;1;5.488.252.632.713.630;1;0;2;0;0;0;0;2.833.576.110.778.920;2.0
2395;15;0;1;1;7.863.408.691.285.280;28;1;2;1;0;0;0;0.7852135676838187;4.0
2396;16;0;0;1;7.755.286.570.594.990;13;0;3;0;0;0;1;18.856.147.854.844.200;4.0
2397;17;1;0;2;57.373.374.996.558.700;8;0;1;1;1;0;0;27.012.305.082.850.900;2.0
2398;17;0;3;1;5.371.592.086.659.330;17;0;2;1;0;0;0;15.219.159.011.875.800;4.0
2399;18;1;0;1;1.722.125.872.959.430;18;0;2;0;1;0;0;18.797.259.866.880.900;4.0
2400;15;1;0;4;13.972.384.136.932.300;11;0;0;1;0;1;0;20.373.480.173.849.300;3.0
2401;17;0;1;0;13.552.223.641.991.800;12;0;3;1;0;0;0;2.520.673.675.043.240;2.0
2402;17;0;2;3;3.456.401.029.129.040;25;0;0;0;0;0;0;0.13616590800980388;4.0
2403;15;0;0;2;6.890.117.867.881.260;11;0;3;1;0;0;0;19.746.552.454.467.700;4.0
2404;16;1;1;1;12.308.606.826.967.300;11;0;2;1;0;1;0;2.194.980.371.913.120;3.0
2405;16;0;1;1;5.399.472.737.109.240;17;1;1;0;0;1;0;17.179.959.243.485.300;4.0
2406;18;1;0;1;15.368.421.422.344.800;8;0;3;0;1;0;0;25.103.287.211.690.900;2.0
2407;16;0;0;2;17.700.306.490.945.100;16;1;2;0;1;1;0;24.349.505.569.398.800;3.0
2408;15;0;1;2;4.430.543.038.047.340;20;0;2;1;1;0;0;13.550.534.623.962.000;4.0
2409;17;1;0;2;9.270.956.785.178.430;15;0;2;1;1;0;1;15.452.551.045.196.900;4.0
2410;16;1;3;3;9.406.480.958.744.120;16;0;1;1;0;0;1;16.190.305.128.354.900;4.0
2411;18;1;2;2;17.471.506.115.194.600;20;1;3;0;0;0;0;20.207.416.515.912.300;3.0
2412;16;1;3;1;15.255.981.057.516.100;23;0;2;0;0;0;1;0.983576997394541;4.0
2413;15;1;0;1;10.261.544.367.360.900;7;0;1;1;0;0;1;20.624.682.672.770.800;3.0
2414;18;1;3;3;13.414.944.009.435.400;10;0;3;0;1;0;0;26.441.942.090.704.700;2.0
2415;16;1;0;1;16.947.101.078.187.300;23;0;0;1;1;0;0;13.478.638.291.935.100;4.0
2416;18;1;0;0;0.19077908051089887;1;1;1;1;1;0;0;3.055.253.981.943.470;1.0
2417;15;0;0;2;8.057.800.621.000.970;7;0;2;0;1;0;0;2.513.692.714.891.720;2.0
2418;17;1;0;2;18.144.863.345.541.500;11;0;3;0;0;0;0;23.403.719.144.351.900;3.0
2419;15;1;1;3;14.806.260.616.879.000;20;0;4;0;0;0;0;15.820.932.661.745.000;4.0
2420;15;0;0;2;10.856.827.486.681.400;0;0;3;1;0;1;0;35.655.241.629.362.600;0.0
2421;15;1;0;0;10.592.890.540.702.600;22;0;2;1;1;0;0;16.014.725.497.408.200;4.0
2422;15;0;1;3;6.955.401.952.088.750;12;0;3;1;1;0;0;2.637.266.428.600.200;2.0
2423;17;0;0;1;1.041.041.067.283.020;21;0;2;0;0;0;1;0.9052099482554694;4.0
2424;17;1;1;1;13.107.663.989.269.000;20;1;1;0;0;0;0;15.767.564.705.892.100;4.0
2425;18;0;0;2;836.726.076.857.586;16;0;4;1;0;1;0;1.785.051.807.919.560;4.0
2426;16;1;2;0;1.428.306.292.784.340;13;1;1;0;0;0;0;18.800.650.933.404.600;4.0
2427;17;0;2;2;17.224.644.545.207.700;13;0;2;1;1;0;0;25.552.231.050.706.600;2.0
2428;17;0;0;1;30.936.969.636.972.200;15;0;3;0;0;0;0;15.743.060.882.588.600;4.0
2429;16;0;0;2;9.030.940.456.348.480;16;0;3;0;0;1;0;18.138.466.222.839.400;4.0
2430;17;1;0;1;8.160.401.825.701.620;5;1;0;0;0;0;0;25.844.682.625.115.000;2.0
2431;15;1;2;2;13.749.296.080.994.500;25;0;0;0;1;0;1;0.5297986094952745;4.0
2432;15;0;0;3;4.997.349.305.158.580;27;0;2;1;0;0;0;0.7146512864203396;4.0
2433;16;0;0;1;12.805.018.299.045.500;6;0;2;0;0;0;1;2.737.474.165.505.190;2.0
2434;18;1;0;1;1.754.978.483.462.970;25;1;2;1;0;0;0;12.705.295.622.953.100;4.0
2435;18;1;0;1;8.362.631.995.872.450;25;0;2;0;0;0;0;0.7508880429586313;4.0
2436;16;0;0;1;18.220.313.999.584.400;0;0;4;0;0;0;0;37.526.393.530.942.800;0.0
2437;16;0;2;2;1.986.327.477.866.950;24;0;1;0;1;1;0;11.622.578.007.219.200;4.0
2438;15;1;0;2;21.218.409.989.590.400;14;1;2;0;1;0;0;18.714.659.014.427.000;4.0
2439;18;1;0;1;4.661.063.759.697.170;19;1;2;0;0;0;0;1.074.937.388.775.600;4.0
2440;17;1;2;1;19.007.595.029.641.800;20;0;1;1;0;0;0;13.127.724.135.140.700;4.0
2441;15;1;2;1;19.166.553.729.627.700;17;0;1;0;1;0;0;17.028.816.752.194.500;4.0
2442;16;1;0;2;195.414.550.773.517;29;1;4;0;0;0;0;0.5403751565523403;4.0
2443;18;0;0;1;0.2999700075427336;27;1;3;0;0;0;0;0.34182238841771195;4.0
2444;17;1;0;4;3.222.000.465.128.440;25;0;1;0;0;0;1;0.26972086205348433;4.0
2445;17;0;3;2;19.920.255.667.644.900;12;1;3;0;0;0;0;25.041.677.670.545.800;2.0
2446;15;1;0;1;35.999.923.322.137.300;23;0;1;1;0;0;0;0.5303581886716461;4.0
2447;18;0;3;2;10.050.952.134.440.400;29;0;3;0;1;1;0;0.820105530138668;4.0
2448;18;1;1;3;1.696.835.452.861.020;1;1;0;0;1;0;0;3.408.489.770.633.040;1.0
2449;16;1;1;2;0.4080322137641268;18;0;3;1;0;0;0;13.503.298.063.610.100;4.0
2450;18;0;0;1;1.208.977.964.516.910;14;1;0;0;1;0;1;2.029.736.582.447.590;3.0
2451;18;0;0;1;5.540.508.977.392.480;11;0;2;0;0;1;0;17.745.311.027.993.300;4.0
2452;15;1;0;3;17.246.698.328.794.600;14;0;3;0;0;1;0;19.919.099.489.857.000;4.0
2453;18;1;0;2;5.669.222.985.281.580;24;1;1;0;0;1;0;0.7540357233429884;4.0
2454;17;1;1;2;13.735.114.405.638.100;17;0;2;0;0;0;0;14.913.821.292.254.000;4.0
2455;15;1;3;3;13.484.392.648.947.900;13;0;0;1;1;0;0;21.573.918.332.612.200;3.0
2456;15;1;1;3;4.429.870.977.192.800;5;1;3;1;1;0;1;3.107.348.400.568.030;1.0
2457;16;0;2;3;0.6959839973670023;11;0;2;1;1;0;0;19.995.718.607.021.800;4.0
2458;18;0;0;0;8.184.991.475.707.940;19;0;2;0;0;0;1;13.633.409.481.637.900;4.0
